name	name:ca	alt_name:ca	alt_name	translations	ca.wikipedia_page	wikidata_id
Calle Sierra Manola	Carrer Serra Manola					
Calle Doctor Manuel Segura	Carrer Doctor Manuel Segura					
Calle Ferrándiz						
Calle Cruces Bajas						
Calle de La Princesa	Carrer de La Princesa					
Calle Parras						
Calle Cruces Altas						
Calle Tormito						
Calle Bonavista	Carrer Bonavista					
Calle del Mercado	Carrer del Mercat					
Calle de las Higueras						
Calle El Barranco	Carrer El Barranc					
Calle Pou de la Neu	Carrer Pou de la Neu					
Calle de las Nieves	Carrer de les Neus					
Calle Pardo	Carrer Pardo					
Calle General Herrero	Carrer General Herrero					
Calle Pedrera	Carrer Pedrera					
Calle Escalera						
Calle de Monserrat	Carrer de Montserrat					
Calle Pedro Quilis Prats	Carrer Pedro Quilis Prats					
Calle de Favanella	Carrer de Favanella					
Calle Vicente Sempere Bern						
Calle Elia Prats Sempere	Carrer Elia Prats Sempere					
Calle Cura Antonio Genovés						
Calle Mariano Benlliu						
Calle María Verdú Pico						
Calle La Huerta						
Calle Juan XXIII	Carrer Joan XXIII					
Calle los Desamparados	Carrer els Desemparats					
Calle Soria	Carrer Sòria					
Calle Burgos	Carrer Burgos					
Calle Castellón de la Plana	Carrer Castelló de la Plana					
Calle Ávila	Carrer Avila					
Calle Salamanca	Carrer Salamanca					
Calle Cádiz	Carrer Cádiz	Camí Ibi-Castalla	Cami Ibi-Castalla			
Calle Huelva	Carrer Huelva					
Calle de Sevilla	Carrer de Sevilla					
Calle Cuenca	Carrer Cuenca	Camí dels Pinoses	Cami de los Pinoses			
Calle María Magdalena	Carrer Maria Magdalena					
Calle Tabalers	Carrer Tabalers					
Calle Badajoz	Carrer Badajoz					
Calle Sandinga	Carrer Sandinga					
Calle Balls del Birrey		Camí P3	Camino P3			
Calle Danses	Carrer Danses					
Calle Ball del Trompot	Carrer Ball del Trompot					
Calle Ball dels Tapats	Carrer Ball dels Tapats					
Calle Ballaora	Carrer Ballaora					
Calle Álvaro Verdú	Carrer Álvaro Verdú					
Calle Clavel	Carrer Clavell					
Calle Rosa	Carrer Rosa					
Calle virgen de la Esperanza						
Calle Vía	Carrer Via					
Calle Wenceslao Fernández Flórez	Carrer Wenceslao Fernández Flórez					
Calle Tibi	Carrer Tibi					
Calle Amancio Casarejos	Carrer Amancio Casarejos					
Calle Tomás Pico	Carrer Tomás Pico					
Calle José Cremades Mompó	Carrer José Cremades Mompó					
Calle Don Jesús Novella						
Calle 9 d'Octubre	Carrer 9 d'Octubre					
Calle Fadrins	Carrer Fadrins					
Calle Casats	Carrer Casats					
Calle Juan de Valera	Carrer Juan de Valera					
Calle Espronceda	Carrer Espronceda					
Calle Moratín	Carrer Moratín					
Calle Miguel de Cervantes	Carrer Miguel de Cervantes					
Calle Gaudí	Carrer Gaudí					
Calle Salvador	Carrer Salvador					
Calle Fray Gregorio						
Calle Castalla	Carrer Castalla					
Calle Comunidad Valenciana	Carrer Comunitat Valenciana					
Calle Ánimas						
Calle Pau Casals	Carrer Pau Casals					
Calle Camí Vell Ibi a Onil	Carrer Camí Vell Ibi a Onil					
Calle Ruperto Chapí	Carrer Ruperto Chapí					
Calle Moreno Torroba	Carrer Moreno Torroba					
Calle del Río	Carrer del Riu					
Calle Bañeres	Carrer Banyeres					
Calle Pablo Sorozábal	Carrer Pablo Sorozábal					
Calle Francisco Balaguer	Carrer Francisco Balaguer					
Calle Óscar Esplá	Carrer Òscar Esplà					
Calle de Palafanga	Carrer de Palafanga					
Calle Góngora	Carrer Góngora					
Calle Arcipreste de Hita						
Calle Quevedo	Carrer Quevedo					
Calle Fernando de Rojas	Carrer Fernando de Rojas					
Calle Zorrila	Carrer Zorrila					
Calle Pascual Pla y Beltrá	Carrer Pascual Pla y Beltrá					
Calle Juan Ruiz de Alarcón	Carrer Juan Ruiz de Alarcón					
Calle Juan de Austria						
Calle Joan Fuster	Carrer Joan Fuster					
Calle Carlos III	Carrer Carles III					
Calle Don Pelayo	Carrer Don Pelayo					
Calle Ponce de León	Carrer Ponce de León					
Calle Jijona	Carrer Xixona					
Calle Buero Vallejo	Carrer Buero Vallejo					
Calle Pablo Neruda	Carrer Pablo Neruda					
Calle Rafael Playa	Carrer Rafael Playa					
Calle Juramento Santa Gadea						
Calle Cid	Carrer Cid					
Calle Tizona	Carrer Tizona					
Calle Babieca	Carrer Babieca					
Calle Alfonso VI	Carrer Alfons VI					
Calle Jorge Manrique	Carrer Jorge Manrique					
Calle dos de Mayo	Carrer dos de Maig					
Calle Felipe II	Carrer Felip II					
Calle Alfonso el Sabio						
Calle del Empecinado						
Calle Alcalá Zamora	Carrer Alcalá Zamora					
Calle Rafael del Río	Carrer Rafael del Río					
Calle Dulzura	Carrer Dulzura					
Calle Viriato						
Calle Emilio Castelar	Carrer Emilio Castelar					
Calle Núñez de Balboa	Carrer Núñez de Balboa					
Calle Pedro de Valdivia	Carrer Pedro de Valdivia					
Calle Vicente Aleixandre	Carrer Vicente Aleixandre					
Calle Juan de Villamediana	Carrer Juan de Villamediana					
Calle Juanot Martorell	Carrer Juanot Martorell					
Calle Eres	Carrer Eres					
Calle Altet (l)	Carrer Altet (l)					
Calle Gran Capitán						
Calle Mariana Pineda	Carrer Mariana Pineda					
Calle Giner de los Ríos	Carrer Giner de los Ríos					
Calle Jaime el Conquistador	Carrer Jaume el Conqueridor					
Calle Froilán Carvajal	Carrer Froilán Carvajal					
Calle Comuneros de Castilla	Carrer Comuneros de Castilla					
Calle Américo Castro	Carrer Américo Castro					
Calle Joaquín Costa	Carrer Joaquín Costa					
Calle Donoso Cortés	Carrer Donoso Cortés					
Calle Pintor Segrelles	Carrer Pintor Segrelles					
Calle José Pineda	Carrer José Pineda					
Calle Juan de Ribera	Carrer Juan de Ribera					
Calle Waksman	Carrer Waksman					
Calle Rebot	Carrer Rebot					
Calle Rafael Pascual	Carrer Rafael Pascual					
Calle Amado Brotons	Carrer Amado Brotons					
Calle Vicente Pascual	Carrer Vicent Pascual					
Calle Juan Brotons	Carrer Juan Brotons					
Calle José García Torres	Carrer José García Torres					
Calle Perlandi	Carrer Perlandi					
Calle Ravalet	Carrer Ravalet					
Calle Manuel Soler	Carrer Manuel Soler					
Calle Carmen						
Calle Paca Guillén	Carrer Paca Guillén					
Calle Santiago Rico Molina	Carrer Santiago Rico Molina					
Calle Conill	Carrer Conill					
Calle Santo Tomás						
Calle Pedro Montagur						
Calle Cuatro Esquinas						
Calle Empedrat	Carrer Empedrat					
Calle Escoleta	Carrer Escoleta					
Calle Concepción						
Calle Doctor Marañón	Carrer Doctor Marañón					
Calle Constitución						
Calle Doctor Ochoa	Carrer Doctor Ochoa					
Calle Mossén Guillem	Carrer Mossèn Guillem					
Calle Trinquet	Carrer Trinquet					
Calle Cantarería	Carrer Cantareria					
Calle Aurora Pérez Caballero	Carrer Aurora Pérez Caballero					
Calle Pou de Neu	Carrer Pou de Neu					
Calle Tomás Moro						
Calle Fray Luis de León	Carrer Fra Luis de León					
Calle Juan Bautista Rico	Carrer Juan Bautista Rico					
Calle Eusebio Sampere	Carrer Eusebio Sampere					
Calle Juan de Juanes						
Calle Picasso	Carrer Picasso					
Calle Salvador Dalí	Carrer Salvador Dalí					
Calle Pintor Pinazo	Carrer Pintor Pinazo					
Calle Pintor el Greco	Carrer Pintor el Greco					
Calle Fray Miguel Oltra	Carrer Fra Miquel Oltra					
Calle Menéndez Pelayo	Carrer Menéndez Pelayo					
Calle Ortega y Gasset	Carrer Ortega y Gasset					
Calle Benito Pérez Galdós	Carrer Benito Pérez Galdós					
Calle Ángel Ganivet	Carrer Ángel Ganivet					
Calle Subida Depósito						
