"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), area=['name:ca'='la Plana Alta'][admin_level=7], filters=nwr[name~'^[Pp]laza'][!'name:ca']"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	"5841965548"	"Plaza Tetuán"	""	""	""	""	""	""	""	"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Plaza Tetuán', 'network': 'T1', 'public_transport': 'platform', 'railway': 'tram_stop', 'shelter': 'yes', 'tactile_paving': 'yes', 'trolleybus': 'yes'}"
"node"	"7650152947"	"Plaza de la Independencia"	""	""	""	""	""	""	"loc_name=La Farola"	"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'platform', 'loc_name': 'La Farola', 'name': 'Plaza de la Independencia', 'public_transport': 'platform', 'railway': 'tram_stop', 'shelter': 'yes', 'tactile_paving': 'yes'}"
"node"	"3497391128"	"Plaza Borrull"	""	""	""	""	""	""	""	"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'highway': 'platform', 'name': 'Plaza Borrull', 'public_transport': 'platform', 'railway': 'tram_stop'}"
"node"	"7475800280"	"Plaza Borrull"	""	""	""	""	""	""	""	"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Plaza Borrull', 'public_transport': 'stop_position', 'railway': 'tram_stop'}"
"node"	"9420020506"	"Plaza Borrull"	""	""	""	""	""	""	""	"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Plaza Borrull', 'public_transport': 'stop_position'}"
"node"	"9420020507"	"Plaza Borrull"	""	""	""	""	""	""	""	"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Plaza Borrull', 'public_transport': 'stop_position'}"
"node"	"9420020508"	"Plaza Borrull"	""	""	""	""	""	""	""	"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'highway': 'platform', 'name': 'Plaza Borrull', 'public_transport': 'platform'}"
"node"	"9420020509"	"Plaza Borrull"	""	""	""	""	""	""	""	"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'highway': 'platform', 'name': 'Plaza Borrull', 'public_transport': 'platform'}"
"node"	"388223019"	"Plaza de las Aulas"	""	""	""	""	""	""	""	"{'amenity': 'parking_entrance', 'fee': 'yes', 'name': 'Plaza de las Aulas', 'parking': 'underground'}"
"node"	"388223166"	"Plaza Clavé"	""	""	""	""	""	""	""	"{'amenity': 'parking_entrance', 'fee': 'yes', 'maxheight': '2.1', 'name': 'Plaza Clavé', 'parking': 'underground'}"
"way"	"189994220"	"Plaza Santa Teresa"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Plaza Santa Teresa'}"
"way"	"22756264"	"Plaza Mayor"	""	""	""	""	""	""	""	"{'area': 'yes', 'highway': 'pedestrian', 'name': 'Plaza Mayor'}"
"way"	"34573827"	"Plaza Rey Don Jaime"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Plaza Rey Don Jaime', 'oneway': 'yes', 'ref': 'CV-1871'}"
"way"	"34573830"	"Plaza Rey Don Jaime"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'junction': 'roundabout', 'name': 'Plaza Rey Don Jaime'}"
"way"	"34573900"	"Plaza Santa Teresa"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Santa Teresa', 'oneway': 'no'}"
"way"	"189994218"	"Plaza Rey Don Jaime"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Plaza Rey Don Jaime', 'oneway': 'yes', 'ref': 'CV-1872'}"
"way"	"386998592"	"Plaza Rey Don Jaime"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Plaza Rey Don Jaime', 'oneway': 'yes', 'ref': 'CV-1871'}"
"way"	"441640973"	"Plaza Rey Don Jaime"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'name': 'Plaza Rey Don Jaime', 'oneway': 'yes', 'ref': 'CV-1871'}"
"way"	"34564996"	"Plaza San Martín"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza San Martín', 'oneway': 'no'}"
"way"	"189994219"	"Plaza San Martín"	""	""	""	""	""	""	""	"{'area': 'yes', 'highway': 'pedestrian', 'name': 'Plaza San Martín'}"
"way"	"34564931"	"Plaza de Todos los Santos"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'name': 'Plaza de Todos los Santos', 'oneway': 'yes'}"
"way"	"34564932"	"Plaza de Todos los Santos"	""	""	""	""	""	""	""	"{'highway': 'tertiary', 'lanes': '1', 'name': 'Plaza de Todos los Santos', 'oneway': 'yes'}"
"way"	"478428277"	"Plaza de Todos los Santos"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza de Todos los Santos', 'oneway': 'no'}"
