"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), area=['name:ca'='l\'Alcoià'][admin_level=7], filters=nwr[name~'^[Pp]laza'][!'name:ca']"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"way"	"563250988"	"Plaza del convento"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Plaza del convento'}"
"way"	"1022497389"	"Plaza San Antonio"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Plaza San Antonio'}"
"way"	"133858535"	"plaza Ferrora"	""	""	""	""	""	""	""	"{'area': 'yes', 'highway': 'residential', 'name': 'plaza Ferrora'}"
"way"	"133858538"	"plaza de España"	""	""	""	""	""	""	""	"{'area': 'yes', 'highway': 'residential', 'name': 'plaza de España'}"
"way"	"133858537"	"plaza Mestre Vicente Iborra"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'plaza Mestre Vicente Iborra'}"
"way"	"133858536"	"plaza Glorieta"	""	""	""	""	""	""	""	"{'amenity': 'parking', 'name': 'plaza Glorieta', 'place': 'square'}"
"way"	"133860490"	"plaza Glorieta"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'plaza Glorieta'}"
"way"	"746214971"	"Plaza San Vicente"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza San Vicente'}"
"way"	"168430028"	"Plaza de las Acacias"	""	""	""	""	""	""	""	"{'highway': 'footway', 'name': 'Plaza de las Acacias'}"
"way"	"201437159"	"Plaza del Carmen"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza del Carmen'}"
"way"	"746210774"	"Plaza Mayor"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Mayor'}"
"way"	"746214974"	"Plaza de la Fuente"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza de la Fuente'}"
"way"	"746220826"	"Plaza Ramón y Cajal"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Ramón y Cajal'}"
"way"	"191108641"	"Plaza Padre Juan Bautista Domenech"	""	""	""	""	""	""	""	"{'highway': 'residential', 'junction': 'roundabout', 'name': 'Plaza Padre Juan Bautista Domenech'}"
"way"	"380651237"	"Plaza Pou Madrigal"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Plaza Pou Madrigal'}"
"way"	"167637312"	"Plaza Virgen del Roser"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Virgen del Roser'}"
"way"	"167637314"	"Plaza Virgen del Roser"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza Virgen del Roser'}"
"way"	"167839744"	"Plaza Constitución"	""	""	""	""	""	""	""	"{'highway': 'residential', 'junction': 'roundabout', 'name': 'Plaza Constitución'}"
"way"	"167850373"	"Plaza Nueva York"	""	""	""	""	""	""	""	"{'amenity': 'parking', 'name': 'Plaza Nueva York', 'parking': 'surface'}"
"way"	"167850375"	"Plaza Reyes Magos"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Plaza Reyes Magos'}"
"way"	"246728446"	"Plaza de los Jugueteros"	""	""	""	""	""	""	""	"{'leisure': 'playground', 'name': 'Plaza de los Jugueteros'}"
"way"	"381755824"	"Plaza Nuestra Señora de Lourdes"	""	""	""	""	""	""	""	"{'leisure': 'playground', 'name': 'Plaza Nuestra Señora de Lourdes'}"
"way"	"167839753"	"Plaza San Vicente"	""	""	""	""	""	""	""	"{'access': 'yes', 'area': 'yes', 'foot': 'yes', 'highway': 'pedestrian', 'motor_vehicle': 'no', 'name': 'Plaza San Vicente'}"
"way"	"380651236"	"Plaza Antonio José Cavanilles"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Plaza Antonio José Cavanilles'}"
"way"	"380651473"	"Plaza Pedro Luis Cortés"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Plaza Pedro Luis Cortés'}"
"way"	"476444050"	"Plaza San Vicente"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza San Vicente', 'oneway': 'yes'}"
"way"	"167839759"	"Plaza San Vicente"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Plaza San Vicente', 'oneway': 'yes'}"
"way"	"167845485"	"Plaza Sarga"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Plaza Sarga'}"
"way"	"167845505"	"Plaza Foia"	""	""	""	""	""	""	""	"{'area': 'yes', 'highway': 'pedestrian', 'name': 'Plaza Foia'}"
"way"	"167845508"	"Plaza Biar"	""	""	""	""	""	""	""	"{'area': 'yes', 'highway': 'pedestrian', 'name': 'Plaza Biar'}"
"way"	"232013314"	"Plaza Miguel Delibes"	""	""	""	""	""	""	""	"{'highway': 'pedestrian', 'name': 'Plaza Miguel Delibes'}"
